
1s2.2s2.2p3(4.0S).8g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 6.0, 107001.93313230971
1s2.2s2.2p3(4.0S).8g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 5.0, 107001.93313230971
1s2.2s2.2p3(4.0S).8g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 4.0, 107001.93313230971
1s2.2s2.2p3(4.0S).8g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 3.0, 107001.93313230971
1s2.2s2.2p3(4.0S).8g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 2.0, 107001.93313230971

1s2.2s2.2p3(4.0S).8g1--3.0G[5.0, 4.0, 3.0], 5.0, 107001.93313230971
1s2.2s2.2p3(4.0S).8g1--3.0G[5.0, 4.0, 3.0], 4.0, 107001.93313230971
1s2.2s2.2p3(4.0S).8g1--3.0G[5.0, 4.0, 3.0], 3.0, 107001.93313230971

1s2.2s2.2p3(4.0S).16s1--5.0S[2.0], 2.0, 107020.185977

1s2.2s2.2p3(4.0S).16p1--3.0P[2.0, 1.0, 0.0], 2.0, 107026.638339
1s2.2s2.2p3(4.0S).16p1--3.0P[2.0, 1.0, 0.0], 1.0, 107026.638339
1s2.2s2.2p3(4.0S).16p1--3.0P[2.0, 1.0, 0.0], 0.0, 107026.638339

1s2.2s2.2p3(4.0S).17p1--5.0P[3.0, 2.0, 1.0], 3.0, 107054.490292
1s2.2s2.2p3(4.0S).17p1--5.0P[3.0, 2.0, 1.0], 2.0, 107054.490292
1s2.2s2.2p3(4.0S).17p1--5.0P[3.0, 2.0, 1.0], 1.0, 107054.490292

1s2.2s2.2p3(4.0S).9g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 6.0, 107100.59563904075
1s2.2s2.2p3(4.0S).9g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 5.0, 107100.59563904075
1s2.2s2.2p3(4.0S).9g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 4.0, 107100.59563904075
1s2.2s2.2p3(4.0S).9g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 3.0, 107100.59563904075
1s2.2s2.2p3(4.0S).9g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 2.0, 107100.59563904075

1s2.2s2.2p3(4.0S).9g1--3.0G[5.0, 4.0, 3.0], 5.0, 107100.59563904075
1s2.2s2.2p3(4.0S).9g1--3.0G[5.0, 4.0, 3.0], 4.0, 107100.59563904075
1s2.2s2.2p3(4.0S).9g1--3.0G[5.0, 4.0, 3.0], 3.0, 107100.59563904075

1s2.2s2.2p3(4.0S).17s1--5.0S[2.0], 2.0, 107128.772464

1s2.2s2.2p3(4.0S).17p1--3.0P[2.0, 1.0, 0.0], 2.0, 107133.007648
1s2.2s2.2p3(4.0S).17p1--3.0P[2.0, 1.0, 0.0], 1.0, 107133.007648
1s2.2s2.2p3(4.0S).17p1--3.0P[2.0, 1.0, 0.0], 0.0, 107133.007648

1s2.2s2.2p3(4.0S).18p1--5.0P[3.0, 2.0, 1.0], 3.0, 107157.892586
1s2.2s2.2p3(4.0S).18p1--5.0P[3.0, 2.0, 1.0], 2.0, 107157.892586
1s2.2s2.2p3(4.0S).18p1--5.0P[3.0, 2.0, 1.0], 1.0, 107157.892586

1s2.2s2.2p3(4.0S).10g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 6.0, 107194.19681703493
1s2.2s2.2p3(4.0S).10g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 5.0, 107194.19681703493
1s2.2s2.2p3(4.0S).10g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 4.0, 107194.19681703493
1s2.2s2.2p3(4.0S).10g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 3.0, 107194.19681703493
1s2.2s2.2p3(4.0S).10g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 2.0, 107194.19681703493

1s2.2s2.2p3(4.0S).10g1--3.0G[5.0, 4.0, 3.0], 5.0, 107194.19681703493
1s2.2s2.2p3(4.0S).10g1--3.0G[5.0, 4.0, 3.0], 4.0, 107194.19681703493
1s2.2s2.2p3(4.0S).10g1--3.0G[5.0, 4.0, 3.0], 3.0, 107194.19681703493

1s2.2s2.2p3(4.0S).18s1--5.0S[2.0], 2.0, 107229.542652

1s2.2s2.2p3(4.0S).18p1--3.0P[2.0, 1.0, 0.0], 2.0, 107232.079367
1s2.2s2.2p3(4.0S).18p1--3.0P[2.0, 1.0, 0.0], 1.0, 107232.079367
1s2.2s2.2p3(4.0S).18p1--3.0P[2.0, 1.0, 0.0], 0.0, 107232.079367

1s2.2s2.2p3(4.0S).19p1--5.0P[3.0, 2.0, 1.0], 3.0, 107254.556571
1s2.2s2.2p3(4.0S).19p1--5.0P[3.0, 2.0, 1.0], 2.0, 107254.556571
1s2.2s2.2p3(4.0S).19p1--5.0P[3.0, 2.0, 1.0], 1.0, 107254.556571

1s2.2s2.2p3(4.0S).11g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 6.0, 107283.07702893647
1s2.2s2.2p3(4.0S).11g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 5.0, 107283.07702893647
1s2.2s2.2p3(4.0S).11g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 4.0, 107283.07702893647
1s2.2s2.2p3(4.0S).11g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 3.0, 107283.07702893647
1s2.2s2.2p3(4.0S).11g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 2.0, 107283.07702893647

1s2.2s2.2p3(4.0S).11g1--3.0G[5.0, 4.0, 3.0], 5.0, 107283.07702893647
1s2.2s2.2p3(4.0S).11g1--3.0G[5.0, 4.0, 3.0], 4.0, 107283.07702893647
1s2.2s2.2p3(4.0S).11g1--3.0G[5.0, 4.0, 3.0], 3.0, 107283.07702893647

1s2.2s2.2p3(4.0S).19s1--5.0S[2.0], 2.0, 107323.54503

1s2.2s2.2p3(4.0S).19p1--3.0P[2.0, 1.0, 0.0], 2.0, 107324.771985
1s2.2s2.2p3(4.0S).19p1--3.0P[2.0, 1.0, 0.0], 1.0, 107324.771985
1s2.2s2.2p3(4.0S).19p1--3.0P[2.0, 1.0, 0.0], 0.0, 107324.771985

1s2.2s2.2p3(4.0S).20p1--5.0P[3.0, 2.0, 1.0], 3.0, 107345.258048
1s2.2s2.2p3(4.0S).20p1--5.0P[3.0, 2.0, 1.0], 2.0, 107345.258048
1s2.2s2.2p3(4.0S).20p1--5.0P[3.0, 2.0, 1.0], 1.0, 107345.258048

1s2.2s2.2p3(4.0S).12g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 6.0, 107367.54850032872
1s2.2s2.2p3(4.0S).12g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 5.0, 107367.54850032872
1s2.2s2.2p3(4.0S).12g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 4.0, 107367.54850032872
1s2.2s2.2p3(4.0S).12g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 3.0, 107367.54850032872
1s2.2s2.2p3(4.0S).12g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 2.0, 107367.54850032872

1s2.2s2.2p3(4.0S).12g1--3.0G[5.0, 4.0, 3.0], 5.0, 107367.54850032872
1s2.2s2.2p3(4.0S).12g1--3.0G[5.0, 4.0, 3.0], 4.0, 107367.54850032872
1s2.2s2.2p3(4.0S).12g1--3.0G[5.0, 4.0, 3.0], 3.0, 107367.54850032872

1s2.2s2.2p3(4.0S).20s1--5.0S[2.0], 2.0, 107411.603075

1s2.2s2.2p3(4.0S).20p1--3.0P[2.0, 1.0, 0.0], 2.0, 107411.81547
1s2.2s2.2p3(4.0S).20p1--3.0P[2.0, 1.0, 0.0], 1.0, 107411.81547
1s2.2s2.2p3(4.0S).20p1--3.0P[2.0, 1.0, 0.0], 0.0, 107411.81547

1s2.2s2.2p3(4.0S).8s1--5.0S[2.0], 2.0, 107446.036

1s2.2s2.2p3(4.0S).13g1--5.0G[6.0, 5.0, 4.0, 3.0, 2.0], 6.0, 107447.89806551281
