T, Cp, H, S
8050, 20.7873277548, 201008.28205, 390.06344891396657
8100, 20.7873110139, 202047.648018, 390.26946511391
8150, 20.7872946268, 203087.013157, 390.47405560404843
8200, 20.7872785833, 204126.377486, 390.6772397436426
8250, 20.7872628741, 205165.741021, 390.87903650411516
8300, 20.78724749, 206205.103779, 391.0794644792621
8350, 20.787232422, 207244.465776, 391.2785418951276
8400, 20.7872176615, 208283.827026, 391.47628661956423
8450, 20.7872032002, 209323.187547, 391.6727161714855
8500, 20.7871890302, 210362.547351, 391.8678477298223
8550, 20.7871751437, 211401.906454, 392.06169814219646
8600, 20.7871615332, 212441.26487, 392.2542839333214
8650, 20.7871481913, 213480.622612, 392.4456213131403
8700, 20.7871351112, 214519.979694, 392.63572618470926
8750, 20.787122286, 215559.336128, 392.8246141518398
8800, 20.7871097092, 216598.691926, 393.0123005265027
8850, 20.7870973743, 217638.047103, 393.19880033600907
8900, 20.7870852752, 218677.401668, 393.38412832997125
8950, 20.7870734061, 219716.755634, 393.56829898705377
9000, 20.787061761, 220756.109012, 393.75132652152206
9050, 20.7870503344, 221795.461814, 393.9332248895965
9100, 20.7870391208, 222834.814049, 394.11400779561546
9150, 20.7870281151, 223874.165729, 394.2936886980192
9200, 20.7870173121, 224913.516864, 394.47228081515595
9250, 20.7870067068, 225952.867464, 394.64979713092066
9300, 20.7869962945, 226992.217538, 394.82625040022856
9350, 20.7869860706, 228031.567096, 395.00165315433117
9400, 20.7869760304, 229070.916148, 395.1760177059807
9450, 20.7869661698, 230110.264702, 395.3493561544466
9500, 20.7869564843, 231149.612768, 395.5216803903877
9550, 20.7869469699, 232188.960354, 395.6930021005925
9600, 20.7869376226, 233228.307468, 395.8633327725783
9650, 20.7869284385, 234267.654119, 396.0326836990703
9700, 20.7869194138, 235307.000314, 396.2010659823498
9750, 20.7869105448, 236346.346063, 396.3684905384868
9800, 20.7869018281, 237385.691371, 396.53496810145356
9850, 20.7868932601, 238425.036248, 396.7005092271265
9900, 20.7868848375, 239464.3807, 396.86512429718084
9950, 20.786876557, 240503.724734, 397.02882352287844
10000, 20.7868684154, 241543.068358, 397.1916169487517
10050, 20.7868604097, 242582.411578, 397.35351445619625
10100, 20.7868525369, 243621.754401, 397.51452576695795
10150, 20.7868447939, 244661.096834, 397.674660446536
10200, 20.7868371781, 245700.438882, 397.8339279074911
10250, 20.7868296866, 246739.780554, 397.99233741267085
10300, 20.7868223167, 247779.121853, 398.1498980783479
10350, 20.7868150658, 248818.462787, 398.30661887727763
10400, 20.7868079314, 249857.803362, 398.4625086416784
10450, 20.786800911, 250897.143582, 398.61757606613327
10500, 20.7867940022, 251936.483455, 398.7718297104179
10550, 20.7867872026, 252975.822984, 398.9252780022585
10600, 20.78678051, 254015.162177, 399.0779292400172
10650, 20.786773922, 255054.501037, 399.2297915953112
10700, 20.7867674367, 256093.839571, 399.3808731155672
10750, 20.7867610517, 257133.177782, 399.5311817265096
10800, 20.7867547651, 258172.515677, 399.68072523459
10850, 20.7867485749, 259211.85326, 399.82951132935415
10900, 20.7867424791, 260251.190536, 399.97754758575246
10950, 20.7867364757, 261290.52751, 400.1248414663928
11000, 20.786730563, 262329.864186, 400.27140032373933
11050, 20.7867247391, 263369.200568, 400.4172314022571
11100, 20.7867190023, 264408.536661, 400.56234184050624
11150, 20.7867133508, 265447.872469, 400.7067386731855
11200, 20.7867077829, 266487.207997, 400.8504288331252
11250, 20.7867022971, 267526.543249, 400.99341915323583
11300, 20.7866968916, 268565.878228, 401.13571636840766
11350, 20.786691565, 269605.212939, 401.27732711736763
11400, 20.7866863157, 270644.547386, 401.4182579444921
11450, 20.7866811422, 271683.881572, 401.5585153015763
11500, 20.7866760431, 272723.215502, 401.69810554956416
11550, 20.786671017, 273762.549178, 401.83703496023713
11600, 20.7866660624, 274801.882605, 401.9753097178648
11650, 20.786661178, 275841.215785, 402.1129359208168
11700, 20.7866563626, 276880.548723, 402.24991958313814
11750, 20.7866516147, 277919.881423, 402.3862666360904
11800, 20.7866469333, 278959.213886, 402.5219829296548
11850, 20.7866423169, 279998.546117, 402.6570742340053
11900, 20.7866377645, 281037.878119, 402.7915462409442
11950, 20.7866332748, 282077.209895, 402.9254045653102
12000, 20.7866288467, 283116.541447, 403.0586547463526
12050, 20.7866244791, 284155.87278, 403.19130224907485
12100, 20.7866201709, 285195.203896, 403.32335246554965
12150, 20.7866159209, 286234.534798, 403.4548107162048
12200, 20.7866117283, 287273.865489, 403.58568225108166
12250, 20.7866075919, 288313.195972, 403.7159722510633
12300, 20.7866035107, 289352.526249, 403.8456858290808
12350, 20.7865994839, 290391.856324, 403.97482803128923
12400, 20.7865955103, 291431.186199, 404.1034038382203
12450, 20.7865915891, 292470.515876, 404.23141816591095
12500, 20.7865877193, 293509.845358, 404.35887586700613
12550, 20.7865839001, 294549.174649, 404.4857817318394
12600, 20.7865801306, 295588.503749, 404.6121404894913
12650, 20.7865764099, 296627.832663, 404.7379568088229
12700, 20.7865727372, 297667.161391, 404.8632352994906
12750, 20.7865691116, 298706.489937, 404.9879805129386
12800, 20.7865655325, 299745.818303, 405.1121969433694
12850, 20.7865619988, 300785.146491, 405.23588902869704
12900, 20.78655851, 301824.474504, 405.35906115147816
12950, 20.7865550653, 302863.802343, 405.48171763982475
13000, 20.7865516639, 303903.130011, 405.6038627682988
13050, 20.786548305, 304942.45751, 405.72550075878934
13100, 20.786544988, 305981.784842, 405.8466357813683
13150, 20.7865417123, 307021.112009, 405.9672719551333
13200, 20.786538477, 308060.439014, 406.08741334903067
13250, 20.7865352816, 309099.765858, 406.2070639826635
13300, 20.7865321254, 310139.092543, 406.32622782708296
13350, 20.7865290077, 311178.419071, 406.4449088055627
13400, 20.786525928, 312217.745444, 406.5631107943608
13450, 20.7865228855, 313257.071664, 406.6808376234639
13500, 20.7865198798, 314296.397733, 406.79809307731796
13550, 20.7865169103, 315335.723653, 406.9148808955443
13600, 20.7865139762, 316375.049425, 407.03120477364286
13650, 20.7865110772, 317414.375051, 407.1470683636792
13700, 20.7865082126, 318453.700533, 407.2624752749606
13750, 20.7865053819, 319493.025873, 407.3774290746994
13800, 20.7865025846, 320532.351072, 407.49193328866073
13850, 20.7864998201, 321571.676132, 407.6059914017992
13900, 20.7864970879, 322611.001055, 407.7196068588874
13950, 20.7864943876, 323650.325841, 407.8327830651246
14000, 20.7864917185, 324689.650494, 407.94552338674106
14050, 20.7864890804, 325728.975014, 408.0578311515868
14100, 20.7864864726, 326768.299402, 408.16970964971097
14150, 20.7864838947, 327807.623661, 408.2811621339312
14200, 20.7864813463, 328846.947792, 408.39219182038806
14250, 20.7864788269, 329886.271797, 408.5028018890956
14300, 20.786476336, 330925.595675, 408.61299548447676
14350, 20.7864738733, 331964.919431, 408.72277571589115
14400, 20.7864714383, 333004.243063, 408.8321456581522
14450, 20.7864690306, 334043.566575, 408.9411083520348
14500, 20.7864666499, 335082.889967, 409.04966680477514
14550, 20.7864642956, 336122.21324, 409.15782399055854
14600, 20.7864619674, 337161.536397, 409.2655828510025
14650, 20.7864596649, 338200.859437, 409.3729462956272
14700, 20.7864573878, 339240.182364, 409.4799172023191
14750, 20.7864551357, 340279.505177, 409.5864984177879
14800, 20.7864529082, 341318.827878, 409.6926927580105
14850, 20.7864507049, 342358.150468, 409.7985030086737
14900, 20.7864485256, 343397.472949, 409.9039319256036
14950, 20.7864463698, 344436.795321, 410.00898223518993
15000, 20.7864442372, 345476.117586, 410.1136566348018
