T, Cp, H, S
13100, 23.0422980905, 291610.310056, 330.39745870958546
13200, 23.0350222299, 293914.177167, 330.62999021364624
13300, 23.0276192552, 296217.310265, 330.86081070514757
13400, 23.0200975391, 298519.69706, 331.0899447486122
13500, 23.012465336, 300821.32609, 331.3174163777463
13600, 23.0047308037, 303122.186716, 331.54324911105886
13700, 22.9969020243, 305422.269109, 331.7674659669052
13800, 22.9889870276, 307721.564247, 331.990089477981
13900, 22.9809938145, 310020.063908, 332.2111417052915
14000, 22.9729303815, 312317.760669, 332.4306442516239
14100, 22.9648047465, 314614.647911, 332.64861827453785
14200, 22.9566249758, 316910.719814, 332.86508449890215
14300, 22.9483992119, 319205.971373, 333.08006322899524
14400, 22.9401357027, 321500.398398, 333.29357436018944
14500, 22.9318428322, 323793.997534, 333.50563739023755
14600, 22.9235291522, 326086.766271, 333.7162714301783
14700, 22.9152034153, 328378.702962, 333.9254952148786
14800, 22.9068746099, 330669.806851, 334.1333271132293
14900, 22.898551996, 332960.07809, 334.3397851380064
15000, 22.8902451428, 335249.517775, 334.5448869554164
15100, 22.8819639681, 337538.127975, 334.7486498943372
15200, 22.8737187785, 339825.911768, 334.9510909552688
15300, 22.8655203126, 342112.873287, 335.15222681900116
15400, 22.8573797841, 344399.017761, 335.3520738550254
15500, 22.8493089281, 346684.351566, 335.55064812968124
15600, 22.8413200484, 348968.882279, 335.74796541406545
15700, 22.8334260666, 351252.618738, 335.9440411917087
15800, 22.8256405729, 353535.571107, 336.13889066602417
15900, 22.8179778791, 355817.750945, 336.33252876755023
16000, 22.8104530727, 358099.171279, 336.524970160982
16100, 22.8030820734, 360379.846685, 336.7162292520144
16200, 22.7958816908, 362659.793379, 336.9063201939938
16300, 22.7888696848, 364939.029302, 337.0952568943939
16400, 22.7820648263, 367217.57422, 337.2830530211223
16500, 22.7754869615, 369495.449832, 337.46972200865866
16600, 22.7691570761, 371772.679877, 337.65527706404464
16700, 22.7630973626, 374049.290252, 337.8397311727168
16800, 22.7573312886, 376325.309136, 338.02309710420695
16900, 22.751883667, 378600.767123, 338.20538741769496
17000, 22.7467807276, 380875.697357, 338.386614467442
