T, Cp, H, S
27500, 36.4810250887, 571713.670158, 87.9463825591
27550, 36.2889878228, 572752.862639, 87.9747179952
27600, 36.0997214894, 573792.054846, 88.0026563613
27650, 35.9131823447, 574831.24679, 88.0302040703
27700, 35.7293273419, 575870.438483, 88.0573674221
27750, 35.5481141218, 576909.629935, 88.0841526053
27800, 35.3695010035, 577948.821158, 88.1105656996
27850, 35.1934469744, 578988.012161, 88.1366126774
27900, 35.0199116814, 580027.202955, 88.1622994064
27950, 34.8488554214, 581066.39355, 88.1876316506
28000, 34.6802391317, 582105.583956, 88.2126150731
28050, 34.5140243813, 583144.774183, 88.2372552374
28100, 34.3501733612, 584183.964239, 88.2615576094
28150, 34.1886488758, 585223.154135, 88.2855275592
28200, 34.0294143333, 586262.343879, 88.3091703628
28250, 33.8724337372, 587301.53348, 88.3324912039
28300, 33.7176716771, 588340.722946, 88.3554951756
28350, 33.5650933202, 589379.912287, 88.3781872819
28400, 33.4146644021, 590419.101511, 88.4005724397
28450, 33.2663512185, 591458.290625, 88.4226554799
28500, 33.1201206165, 592497.479638, 88.4444411495
28550, 32.9759399861, 593536.668557, 88.4659341127
28600, 32.8337772517, 594575.85739, 88.4871389528
28650, 32.693600864, 595615.046144, 88.5080601734
28700, 32.5553797917, 596654.234827, 88.5287021999
28750, 32.4190835131, 597693.423446, 88.5490693814
28800, 32.2846820085, 598732.612007, 88.5691659912
28850, 32.1521457518, 599771.800518, 88.5889962292
28900, 32.021445703, 600810.988986, 88.6085642224
28950, 31.8925533003, 601850.177416, 88.6278740269
29000, 31.7654404524, 602889.365815, 88.6469296287
29050, 31.6400795309, 603928.554189, 88.6657349454
29100, 31.5164433629, 604967.742545, 88.6842938271
29150, 31.3945052236, 606006.930889, 88.702610058
29200, 31.2742388292, 607046.119225, 88.7206873571
29250, 31.1556183293, 608085.307561, 88.7385293801
29300, 31.0386183001, 609124.495901, 88.75613972
29350, 30.9232137376, 610163.684251, 88.7735219083
29400, 30.80938005, 611202.872617, 88.7906794165
29450, 30.6970930519, 612242.061003, 88.8076156569
29500, 30.5863289567, 613281.249415, 88.8243339836
29550, 30.4770643705, 614320.437857, 88.8408376939
29600, 30.3692762855, 615359.626335, 88.857130029
29650, 30.2629420734, 616398.814853, 88.8732141753
29700, 30.1580394792, 617438.003416, 88.8890932652
29750, 30.0545466153, 618477.192028, 88.9047703782
29800, 29.9524419545, 619516.380695, 88.9202485418
29850, 29.8517043251, 620555.569419, 88.9355307326
29900, 29.7523129039, 621594.758206, 88.9506198769
29950, 29.654247211, 622633.94706, 88.9655188521
30000, 29.5574871038, 623673.135985, 88.9802304871
30050, 29.4620127711, 624712.324984, 88.9947575635
30100, 29.3678047282, 625751.514061, 89.0091028163
30150, 29.2748438106, 626790.703221, 89.0232689349
30200, 29.1831111688, 627829.892467, 89.0372585638
30250, 29.0925882635, 628869.081803, 89.0510743033
30300, 29.0032568595, 629908.271232, 89.0647187107
30350, 28.9150990212, 630947.460757, 89.0781943008
30400, 28.8280971073, 631986.650382, 89.0915035464
30450, 28.7422337655, 633025.84011, 89.1046488797
30500, 28.6574919282, 634065.029945, 89.1176326926
30550, 28.5738548072, 635104.219889, 89.1304573374
30600, 28.4913058889, 636143.409946, 89.1431251278
30650, 28.4098289299, 637182.600118, 89.1556383393
30700, 28.3294079522, 638221.790409, 89.1679992101
30750, 28.250027239, 639260.980821, 89.1802099415
30800, 28.1716713295, 640300.171357, 89.192272699
30850, 28.0943250155, 641339.362019, 89.2041896126
30900, 28.0179733362, 642378.552811, 89.2159627775
30950, 27.9426015745, 643417.743735, 89.2275942547
31000, 27.8681952528, 644456.934793, 89.2390860716
31050, 27.7947401287, 645496.125988, 89.250440223
31100, 27.722222191, 646535.317323, 89.2616586708
31150, 27.650627656, 647574.508799, 89.2727433457
31200, 27.5799429631, 648613.700418, 89.2836961468
31250, 27.5101547717, 649652.892184, 89.2945189426
31300, 27.4412499568, 650692.084098, 89.3052135715
31350, 27.3732156056, 651731.276161, 89.3157818424
31400, 27.3060390138, 652770.468378, 89.3262255351
31450, 27.2397076821, 653809.660748, 89.3365464008
31500, 27.1742093125, 654848.853275, 89.3467461627
31550, 27.1095318053, 655888.045959, 89.3568265164
31600, 27.045663255, 656927.238804, 89.3667891306
31650, 26.9825919476, 657966.43181, 89.3766356472
31700, 26.9203063572, 659005.62498, 89.3863676821
31750, 26.8587951425, 660044.818314, 89.3959868256
31800, 26.7980471438, 661084.011815, 89.4054946426
31850, 26.7380513802, 662123.205485, 89.4148926734
31900, 26.678797046, 663162.399324, 89.424182434
31950, 26.6202735079, 664201.593335, 89.4333654162
32000, 26.5624703026, 665240.787519, 89.4424430886
32050, 26.5053771329, 666279.981877, 89.4514168967
32100, 26.4489838658, 667319.17641, 89.4602882631
32150, 26.3932805289, 668358.371121, 89.4690585884
32200, 26.3382573085, 669397.566009, 89.477729251
32250, 26.2839045462, 670436.761078, 89.486301608
32300, 26.2302127364, 671475.956327, 89.4947769953
32350, 26.1771725241, 672515.151758, 89.5031567279
32400, 26.1247747019, 673554.347372, 89.5114421005
32450, 26.0730102076, 674593.54317, 89.5196343877
32500, 26.0218701219, 675632.739154, 89.5277348444
32550, 25.9713456656, 676671.935323, 89.5357447059
32600, 25.9214281978, 677711.131681, 89.5436651888
32650, 25.8721092129, 678750.328226, 89.5514974907
32700, 25.8233803389, 679789.524961, 89.5592427909
32750, 25.7752333346, 680828.721887, 89.5669022504
32800, 25.727660088, 681867.919003, 89.5744770128
32850, 25.6806526133, 682907.116311, 89.5819682039
32900, 25.6342030497, 683946.313813, 89.5893769324
32950, 25.5883036585, 684985.511507, 89.5967042901
33000, 25.5429468215, 686024.709397, 89.6039513523
33050, 25.4981250388, 687063.907481, 89.6111191778
33100, 25.4538309268, 688103.105761, 89.6182088093
33150, 25.4100572164, 689142.304238, 89.6252212741
33200, 25.3667967507, 690181.502912, 89.6321575835
33250, 25.3240424837, 691220.701784, 89.6390187339
33300, 25.2817874779, 692259.900854, 89.6458057066
33350, 25.2400249026, 693299.100124, 89.652519468
33400, 25.1987480325, 694338.299593, 89.6591609703
33450, 25.1579502452, 695377.499262, 89.6657311511
33500, 25.1176250204, 696416.699132, 89.6722309343
33550, 25.0777659372, 697455.899204, 89.6786612298
33600, 25.0383666734, 698495.099477, 89.6850229341
33650, 24.999421003, 699534.299952, 89.6913169302
33700, 24.9609227952, 700573.50063, 89.6975440882
33750, 24.9228660126, 701612.701511, 89.7037052651
33800, 24.8852447097, 702651.902595, 89.7098013054
33850, 24.8480530311, 703691.103883, 89.715833041
33900, 24.8112852104, 704730.305375, 89.7218012916
33950, 24.7749355685, 705769.507072, 89.7277068649
34000, 24.7389985122, 706808.708973, 89.7335505566
34050, 24.7034685329, 707847.91108, 89.7393331509
34100, 24.6683402049, 708887.113392, 89.7450554203
34150, 24.6336081842, 709926.31591, 89.7507181263
34200, 24.5992672075, 710965.518633, 89.756322019
34250, 24.56531209, 712004.721563, 89.7618678379
34300, 24.5317377252, 713043.924699, 89.7673563115
34350, 24.4985390826, 714083.128042, 89.7727881578
34400, 24.4657112071, 715122.331591, 89.7781640844
34450, 24.4332492177, 716161.535347, 89.7834847889
34500, 24.4011483059, 717200.739311, 89.7887509584
34550, 24.3694037349, 718239.943481, 89.7939632705
34600, 24.3380108384, 719279.147859, 89.7991223928
34650, 24.306965019, 720318.352444, 89.8042289834
34700, 24.2762617479, 721357.557237, 89.8092836912
34750, 24.2458965628, 722396.762238, 89.8142871554
34800, 24.2158650677, 723435.967446, 89.8192400064
34850, 24.1861629313, 724475.172862, 89.8241428656
34900, 24.156785886, 725514.378486, 89.8289963452
34950, 24.1277297272, 726553.584317, 89.8338010493
35000, 24.0989903117, 727592.790357, 89.8385575729
35050, 24.0705635574, 728631.996604, 89.843266503
35100, 24.0424454416, 729671.203059, 89.8479284179
35150, 24.0146320007, 730710.409722, 89.8525438882
35200, 23.9871193289, 731749.616593, 89.857113476
35250, 23.959903577, 732788.823671, 89.861637736
35300, 23.9329809522, 733828.030957, 89.8661172146
35350, 23.9063477165, 734867.238451, 89.8705524511
35400, 23.8800001864, 735906.446153, 89.8749439767
35450, 23.8539347315, 736945.654062, 89.8792923157
35500, 23.828147774, 737984.862178, 89.8835979848
35550, 23.8026357877, 739024.070502, 89.8878614936
35600, 23.7773952973, 740063.279033, 89.8920833447
35650, 23.7524228775, 741102.487771, 89.8962640335
35700, 23.7277151521, 742141.696717, 89.9004040489
35750, 23.7032687936, 743180.905869, 89.9045038728
35800, 23.6790805219, 744220.115227, 89.9085639805
35850, 23.655147104, 745259.324793, 89.9125848409
35900, 23.6314653529, 746298.534564, 89.9165669163
35950, 23.6080321272, 747337.744542, 89.9205106627
36000, 23.5848443302, 748376.954726, 89.92441653
36050, 23.5618989091, 749416.165116, 89.9282849619
36100, 23.5391928545, 750455.375712, 89.9321163959
36150, 23.5167231998, 751494.586513, 89.9359112637
36200, 23.49448702, 752533.79752, 89.9396699911
36250, 23.4724814317, 753573.008731, 89.9433929981
36300, 23.4507035922, 754612.220148, 89.9470806991
36350, 23.4291506986, 755651.431769, 89.9507335028
36400, 23.4078199875, 756690.643594, 89.9543518125
36450, 23.3867087345, 757729.855624, 89.957936026
36500, 23.365814253, 758769.067858, 89.9614865357
36550, 23.3451338942, 759808.280295, 89.9650037288
36600, 23.3246650464, 760847.492936, 89.9684879875
36650, 23.3044051342, 761886.70578, 89.9719396885
36700, 23.284351618, 762925.918827, 89.9753592037
36750, 23.2645019936, 763965.132077, 89.9787469002
36800, 23.2448537917, 765004.345529, 89.9821031399
36850, 23.2254045769, 766043.559183, 89.9854282801
36900, 23.2061519477, 767082.773039, 89.9887226734
36950, 23.1870935359, 768121.987096, 89.9919866675
37000, 23.1682270057, 769161.201355, 89.9952206058
37050, 23.1495500537, 770200.415814, 89.998424827
37100, 23.1310604079, 771239.630475, 90.0015996654
37150, 23.1127558279, 772278.845335, 90.0047454508
37200, 23.0946341036, 773318.060396, 90.0078625089
37250, 23.0766930554, 774357.275656, 90.010951161
37300, 23.0589305333, 775396.491116, 90.0140117242
37350, 23.0413444169, 776435.706774, 90.0170445114
37400, 23.0239326143, 777474.922632, 90.0200498316
37450, 23.0066930625, 778514.138687, 90.0230279897
37500, 22.989623726, 779553.354941, 90.0259792866
37550, 22.9727225973, 780592.571392, 90.0289040193
37600, 22.955987696, 781631.788041, 90.0318024811
37650, 22.9394170682, 782671.004887, 90.0346749614
37700, 22.9230087866, 783710.22193, 90.0375217459
37750, 22.9067609499, 784749.439168, 90.0403431166
37800, 22.8906716822, 785788.656603, 90.0431393519
37850, 22.8747391329, 786827.874234, 90.0459107266
37900, 22.8589614761, 787867.092059, 90.0486575121
37950, 22.8433369104, 788906.310079, 90.0513799762
38000, 22.8278636585, 789945.528294, 90.0540783834
38050, 22.8125399668, 790984.746703, 90.0567529947
38100, 22.797364105, 792023.965306, 90.0594040679
38150, 22.7823343659, 793063.184102, 90.0620318575
38200, 22.7674490648, 794102.403091, 90.0646366147
38250, 22.7527065396, 795141.622273, 90.0672185877
38300, 22.73810515, 796180.841647, 90.0697780215
38350, 22.7236432774, 797220.061213, 90.0723151578
38400, 22.7093193245, 798259.28097, 90.0748302356
38450, 22.6951317153, 799298.500918, 90.0773234907
38500, 22.6810788942, 800337.721057, 90.0797951559
38550, 22.6671593262, 801376.941387, 90.0822454614
38600, 22.6533714964, 802416.161906, 90.0846746341
38650, 22.6397139097, 803455.382614, 90.0870828983
38700, 22.6261850905, 804494.603512, 90.0894704757
38750, 22.6127835826, 805533.824598, 90.0918375847
38800, 22.5995079487, 806573.045873, 90.0941844416
38850, 22.5863567701, 807612.267335, 90.0965112597
38900, 22.5733286466, 808651.488985, 90.0988182496
38950, 22.5604221961, 809690.710822, 90.1011056195
39000, 22.5476360545, 810729.932846, 90.1033735749
39050, 22.5349688751, 811769.155056, 90.1056223189
39100, 22.522419329, 812808.377451, 90.107852052
39150, 22.5099861039, 813847.600033, 90.1100629723
39200, 22.4976679048, 814886.822799, 90.1122552755
39250, 22.485463453, 815926.045749, 90.1144291547
39300, 22.4733714865, 816965.268884, 90.116584801
39350, 22.4613907592, 818004.492203, 90.1187224029
39400, 22.4495200411, 819043.715705, 90.1208421468
39450, 22.4377581178, 820082.93939, 90.1229442166
39500, 22.4261037903, 821122.163257, 90.1250287941
39550, 22.4145558751, 822161.387306, 90.1270960591
39600, 22.4031132034, 823200.611537, 90.1291461889
39650, 22.3917746216, 824239.83595, 90.1311793588
39700, 22.3805389903, 825279.060543, 90.1331957422
39750, 22.3694051848, 826318.285316, 90.13519551
39800, 22.3583720944, 827357.510269, 90.1371788313
39850, 22.3474386226, 828396.735402, 90.1391458733
39900, 22.3366036865, 829435.960714, 90.141096801
39950, 22.3258662169, 830475.186205, 90.1430317775
40000, 22.3152251579, 831514.411874, 90.1449509639
40050, 22.3046794671, 832553.63772, 90.1468545194
40100, 22.2942281147, 833592.863744, 90.1487426014
40150, 22.2838700841, 834632.089945, 90.1506153655
40200, 22.2736043712, 835671.316323, 90.1524729651
40250, 22.2634299845, 836710.542877, 90.1543155523
40300, 22.2533459447, 837749.769606, 90.1561432769
40350, 22.2433512847, 838788.99651, 90.1579562874
40400, 22.2334450494, 839828.22359, 90.1597547301
40450, 22.2236262955, 840867.450843, 90.1615387501
40500, 22.2138940913, 841906.678271, 90.1633084903
40550, 22.2042475166, 842945.905872, 90.1650640922
40600, 22.1946856625, 843985.133646, 90.1668056957
40650, 22.1852076314, 845024.361593, 90.1685334389
40700, 22.1758125365, 846063.589712, 90.1702474584
40750, 22.166499502, 847102.818003, 90.1719478892
40800, 22.1572676628, 848142.046466, 90.1736348646
40850, 22.1481161643, 849181.275099, 90.1753085166
40900, 22.1390441624, 850220.503902, 90.1769689755
40950, 22.1300508231, 851259.732876, 90.1786163702
41000, 22.1211353228, 852298.962019, 90.180250828
41050, 22.1122968477, 853338.191332, 90.1818724749
41100, 22.1035345939, 854377.420813, 90.1834814353
41150, 22.0948477672, 855416.650463, 90.1850778322
41200, 22.0862355831, 856455.88028, 90.1866617873
41250, 22.0776972664, 857495.110265, 90.1882334208
41300, 22.0692320513, 858534.340417, 90.1897928516
41350, 22.0608391814, 859573.570736, 90.1913401972
41400, 22.0525179089, 860612.801221, 90.1928755737
41450, 22.0442674955, 861652.031871, 90.1943990961
41500, 22.0360872113, 862691.262687, 90.1959108779
41550, 22.0279763355, 863730.493668, 90.1974110315
41600, 22.0199341555, 864769.724813, 90.1988996677
41650, 22.0119599675, 865808.956123, 90.2003768963
41700, 22.0040530758, 866848.187596, 90.201842826
41750, 21.9962127934, 867887.419232, 90.203297564
41800, 21.9884384409, 868926.65103, 90.2047412164
41850, 21.9807293472, 869965.882992, 90.2061738881
41900, 21.9730848492, 871005.115115, 90.2075956829
41950, 21.9655042916, 872044.347399, 90.2090067034
42000, 21.9579870267, 873083.579845, 90.2104070509
42050, 21.9505324144, 874122.812451, 90.211796826
42100, 21.9431398223, 875162.045218, 90.2131761276
42150, 21.9358086252, 876201.278144, 90.214545054
42200, 21.9285382055, 877240.511229, 90.2159037022
42250, 21.9213279525, 878279.744474, 90.2172521681
42300, 21.9141772628, 879318.977877, 90.2185905465
42350, 21.90708554, 880358.211438, 90.2199189315
42400, 21.9000521947, 881397.445157, 90.2212374157
42450, 21.8930766443, 882436.679033, 90.2225460909
42500, 21.8861583129, 883475.913066, 90.223845048
42550, 21.8792966313, 884515.147255, 90.2251343767
42600, 21.872491037, 885554.3816, 90.2264141659
42650, 21.8657409737, 886593.616101, 90.2276845033
42700, 21.859045892, 887632.850757, 90.228945476
42750, 21.8524052482, 888672.085568, 90.2301971697
42800, 21.8458185054, 889711.320533, 90.2314396696
42850, 21.8392851326, 890750.555652, 90.2326730598
42900, 21.8328046049, 891789.790924, 90.2338974233
42950, 21.8263764035, 892829.026349, 90.2351128425
43000, 21.8200000153, 893868.261928, 90.2363193988
43050, 21.8136749334, 894907.497658, 90.2375171728
43100, 21.8074006564, 895946.73354, 90.2387062439
43150, 21.8011766886, 896985.969574, 90.2398866911
43200, 21.7950025401, 898025.205759, 90.2410585923
43250, 21.7888777265, 899064.442094, 90.2422220247
43300, 21.7828017687, 900103.67858, 90.2433770644
43350, 21.7767741934, 901142.915215, 90.244523787
43400, 21.7707945322, 902182.152, 90.2456622672
43450, 21.7648623222, 903221.388934, 90.2467925789
43500, 21.7589771058, 904260.626016, 90.2479147951
43550, 21.7531384304, 905299.863247, 90.2490289882
43600, 21.7473458484, 906339.100625, 90.2501352297
43650, 21.7415989174, 907378.33815, 90.2512335904
43700, 21.7358971999, 908417.575823, 90.2523241404
43750, 21.7302402633, 909456.813642, 90.2534069491
43800, 21.7246276796, 910496.051608, 90.2544820849
43850, 21.7190590259, 911535.289719, 90.2555496158
43900, 21.7135338837, 912574.527975, 90.256609609
43950, 21.7080518395, 913613.766377, 90.2576621308
44000, 21.7026124839, 914653.004923, 90.258707247
44050, 21.6972154126, 915692.243613, 90.2597450228
44100, 21.6918602252, 916731.482447, 90.2607755224
44150, 21.6865465262, 917770.721424, 90.2617988097
44200, 21.6812739241, 918809.960545, 90.2628149477
44250, 21.6760420318, 919849.199808, 90.2638239988
44300, 21.6708504667, 920888.439213, 90.2648260248
44350, 21.6656988501, 921927.67876, 90.2658210867
44400, 21.6605868076, 922966.918448, 90.2668092452
44450, 21.6555139687, 924006.158278, 90.26779056
44500, 21.6504799672, 925045.398248, 90.2687650904
44550, 21.6454844407, 926084.638358, 90.2697328951
44600, 21.6405270309, 927123.878609, 90.2706940321
44650, 21.6356073833, 928163.118998, 90.2716485588
44700, 21.6307251473, 929202.359527, 90.2725965322
44750, 21.6258799759, 930241.600195, 90.2735380084
44800, 21.6210715262, 931280.841001, 90.2744730433
44850, 21.6162994588, 932320.081945, 90.275401692
44900, 21.6115634379, 933359.323027, 90.2763240089
44950, 21.6068631315, 934398.564245, 90.2772400483
45000, 21.602198211, 935437.805601, 90.2781498635
45050, 21.5975683515, 936477.047093, 90.2790535074
45100, 21.5929732314, 937516.288721, 90.2799510326
45150, 21.5884125326, 938555.530485, 90.2808424908
45200, 21.5838859406, 939594.772384, 90.2817279334
45250, 21.579393144, 940634.014418, 90.2826074113
45300, 21.5749338348, 941673.256587, 90.2834809747
45350, 21.5705077083, 942712.49889, 90.2843486736
45400, 21.5661144631, 943751.741327, 90.2852105571
45450, 21.5617538009, 944790.983897, 90.2860666742
45500, 21.5574254266, 945830.2266, 90.2869170733
45550, 21.5531290482, 946869.469436, 90.287761802
45600, 21.5488643768, 947908.712404, 90.288600908
45650, 21.5446311266, 948947.955505, 90.289434438
45700, 21.5404290148, 949987.198737, 90.2902624384
45750, 21.5362577615, 951026.4421, 90.2910849554
45800, 21.5321170898, 952065.685594, 90.2919020344
45850, 21.5280067257, 953104.929219, 90.2927137206
45900, 21.523926398, 954144.172974, 90.2935200585
45950, 21.5198758385, 955183.416859, 90.2943210923
46000, 21.5158547817, 956222.660873, 90.2951168659
46050, 21.5118629648, 957261.905016, 90.2959074225
46100, 21.5079001279, 958301.149288, 90.2966928051
46150, 21.5039660136, 959340.393689, 90.2974730562
46200, 21.5000603674, 960379.638218, 90.2982482178
46250, 21.4961829373, 961418.882874, 90.2990183316
46300, 21.492333474, 962458.127657, 90.2997834389
46350, 21.4885117306, 963497.372568, 90.3005435806
46400, 21.4847174629, 964536.617605, 90.301298797
46450, 21.4809504293, 965575.862768, 90.3020491282
46500, 21.4772103904, 966615.108058, 90.3027946141
46550, 21.4734971096, 967654.353473, 90.3035352937
46600, 21.4698103524, 968693.599013, 90.3042712062
46650, 21.4661498871, 969732.844678, 90.3050023899
46700, 21.4625154839, 970772.090468, 90.3057288831
46750, 21.4589069158, 971811.336381, 90.3064507236
46800, 21.4553239577, 972850.582419, 90.3071679488
46850, 21.4517663872, 973889.82858, 90.3078805959
46900, 21.4482339839, 974929.074865, 90.3085887014
46950, 21.4447265297, 975968.321272, 90.3092923019
47000, 21.4412438088, 977007.567802, 90.3099914334
47050, 21.4377856074, 978046.814453, 90.3106861314
47100, 21.434351714, 979086.061227, 90.3113764315
47150, 21.4309419193, 980125.308122, 90.3120623686
47200, 21.4275560159, 981164.555139, 90.3127439773
47250, 21.4241937988, 982203.802276, 90.3134212921
47300, 21.4208550647, 983243.049533, 90.3140943469
47350, 21.4175396126, 984282.296911, 90.3147631755
47400, 21.4142472435, 985321.544409, 90.3154278112
47450, 21.4109777602, 986360.792026, 90.3160882872
47500, 21.4077309677, 987400.039762, 90.3167446361
47550, 21.404506673, 988439.287617, 90.3173968905
47600, 21.4013046846, 989478.535591, 90.3180450825
47650, 21.3981248134, 990517.783682, 90.3186892439
47700, 21.394966872, 991557.031892, 90.3193294063
47750, 21.3918306746, 992596.280219, 90.319965601
47800, 21.3887160378, 993635.528663, 90.3205978588
47850, 21.3856227795, 994674.777224, 90.3212262106
47900, 21.3825507197, 995714.025902, 90.3218506866
47950, 21.37949968, 996753.274696, 90.3224713171
48000, 21.3764694839, 997792.523606, 90.3230881317
48050, 21.3734599565, 998831.772631, 90.3237011602
48100, 21.3704709249, 999871.021772, 90.3243104317
48150, 21.3675022175, 1000910.27103, 90.3249159753
48200, 21.3645536648, 1001949.5204, 90.3255178197
48250, 21.3616250985, 1002988.76988, 90.3261159933
48300, 21.3587163524, 1004028.01948, 90.3267105246
48350, 21.3558272616, 1005067.26919, 90.3273014412
48400, 21.352957663, 1006106.51902, 90.3278887711
48450, 21.350107395, 1007145.76896, 90.3284725416
48500, 21.3472762975, 1008185.01901, 90.3290527799
48550, 21.3444642123, 1009224.26917, 90.329629513
48600, 21.3416709823, 1010263.51945, 90.3302027676
48650, 21.3388964521, 1011302.76984, 90.3307725701
48700, 21.3361404678, 1012342.02034, 90.3313389468
48750, 21.3334028771, 1013381.27095, 90.3319019236
48800, 21.3306835291, 1014420.52167, 90.3324615264
48850, 21.3279822742, 1015459.7725, 90.3330177805
48900, 21.3252989644, 1016499.02345, 90.3335707114
48950, 21.3226334531, 1017538.2745, 90.334120344
49000, 21.3199855951, 1018577.52566, 90.3346667032
49050, 21.3173552466, 1019616.77693, 90.3352098136
49100, 21.3147422651, 1020656.02832, 90.3357496995
49150, 21.3121465096, 1021695.27981, 90.3362863853
49200, 21.3095678404, 1022734.5314, 90.3368198947
49250, 21.307006119, 1023773.78311, 90.3373502515
49300, 21.3044612084, 1024813.03493, 90.3378774794
49350, 21.3019329728, 1025852.28685, 90.3384016015
49400, 21.2994212777, 1026891.53888, 90.338922641
49450, 21.29692599, 1027930.79101, 90.3394406208
49500, 21.2944469776, 1028970.04326, 90.3399555636
49550, 21.2919841098, 1030009.29561, 90.3404674918
49600, 21.2895372572, 1031048.54806, 90.3409764279
49650, 21.2871062916, 1032087.80063, 90.3414823939
49700, 21.2846910859, 1033127.05329, 90.3419854116
49750, 21.2822915143, 1034166.30607, 90.3424855028
49800, 21.2799074521, 1035205.55895, 90.3429826891
49850, 21.2775387758, 1036244.81193, 90.3434769918
49900, 21.275185363, 1037284.06502, 90.3439684319
49950, 21.2728470927, 1038323.31821, 90.3444570305
