T, Cp, H, S
20400, 122.894476976, 424081.613197, 45.1374943323
20450, 122.985478273, 425121.31223, 45.3875683096
20500, 123.060220689, 426161.009756, 45.6372339656
20550, 123.118811723, 427200.705709, 45.8864538112
20600, 123.161367824, 428240.400022, 46.1351909028
20650, 123.188014149, 429280.092628, 46.3834088583
20700, 123.198884301, 430319.783465, 46.6310718724
20750, 123.194120066, 431359.472469, 46.8781447314
20800, 123.173871149, 432399.159578, 47.1245928266
20850, 123.138294898, 433438.844733, 47.3703821672
20900, 123.087556024, 434478.527874, 47.6154793923
20950, 123.021826323, 435518.208944, 47.8598517826
21000, 122.941284386, 436557.887886, 48.10346727
21050, 122.846115317, 437597.564647, 48.3462944481
21100, 122.736510435, 438637.239172, 48.5883025804
21150, 122.61266699, 439676.911409, 48.8294616085
21200, 122.474787864, 440716.581309, 49.0697421596
21250, 122.323081281, 441756.248821, 49.3091155526
21300, 122.157760509, 442795.913899, 49.547553804
21350, 121.979043572, 443835.576496, 49.7850296328
21400, 121.787152956, 444875.236568, 50.0215164648
21450, 121.582315312, 445914.894071, 50.256988436
21500, 121.364761178, 446954.548964, 50.4914203951
21550, 121.13472468, 447994.201206, 50.7247879061
21600, 120.892443258, 449033.850758, 50.9570672492
21650, 120.638157377, 450073.497583, 51.1882354218
21700, 120.372110253, 451113.141646, 51.4182701382
21750, 120.094547579, 452152.782911, 51.6471498296
21800, 119.805717252, 453192.421346, 51.8748536421
21850, 119.505869113, 454232.056919, 52.1013614356
21900, 119.195254679, 455271.6896, 52.3266537811
21950, 118.874126893, 456311.31936, 52.5507119576
22000, 118.542739871, 457350.946173, 52.7735179492
22050, 118.201348657, 458390.570011, 52.9950544402
22100, 117.850208984, 459430.190851, 53.2153048114
22150, 117.489577041, 460469.80867, 53.4342531346
22200, 117.119709243, 461509.423445, 53.6518841673
22250, 116.740862014, 462549.035156, 53.8681833468
22300, 116.353291569, 463588.643785, 54.083136784
22350, 115.957253705, 464628.249313, 54.2967312563
22400, 115.553003605, 465667.851724, 54.5089542009
22450, 115.140795636, 466707.451003, 54.7197937069
22500, 114.720883164, 467747.047135, 54.929238508
22550, 114.293518373, 468786.640109, 55.1372779739
22600, 113.85895209, 469826.229912, 55.3439021019
22650, 113.417433616, 470865.816535, 55.5491015084
22700, 112.96921057, 471905.399969, 55.7528674199
22750, 112.514528726, 472944.980204, 55.9551916633
22800, 112.053631876, 473984.557236, 56.1560666572
22850, 111.586761683, 475024.131058, 56.3554854012
22900, 111.114157552, 476063.701665, 56.5534414672
22950, 110.636056499, 477103.269054, 56.7499289882
23000, 110.152693036, 478142.833223, 56.944942649
23050, 109.664299055, 479182.394171, 57.1384776752
23100, 109.171103719, 480221.951896, 57.3305298231
23150, 108.673333368, 481261.5064, 57.521095369
23200, 108.171211418, 482301.057684, 57.7101710984
23250, 107.664958279, 483340.605751, 57.8977542954
23300, 107.154791271, 484380.150605, 58.0838427317
23350, 106.640924548, 485419.692248, 58.2684346559
23400, 106.123569028, 486459.230688, 58.4515287825
23450, 105.602932331, 487498.765929, 58.6331242808
23500, 105.07921872, 488538.297979, 58.8132207641
