T, Cp, H, S
25950, 35.0505804271, 539405.840387, 22.8430191781
26000, 35.3130075987, 540445.193111, 22.8707290235
26050, 35.5795588098, 541484.546677, 22.8988937697
26100, 35.8502701461, 542523.901096, 22.9275196146
26150, 36.1251774263, 543563.256379, 22.9566127896
26200, 36.4043161857, 544602.612536, 22.9861795584
26250, 36.6877216604, 545641.969579, 23.0162262165
26300, 36.9754287699, 546681.32752, 23.0467590899
26350, 37.2674721004, 547720.686369, 23.077784535
26400, 37.5638858879, 548760.046138, 23.109308937
26450, 37.8647040003, 549799.406839, 23.1413387092
26500, 38.1699599201, 550838.768482, 23.1738802925
26550, 38.4796867263, 551878.131079, 23.2069401538
26600, 38.7939170764, 552917.494642, 23.2405247855
26650, 39.1126831879, 553956.859181, 23.2746407043
26700, 39.43601682, 554996.22471, 23.3092944503
26750, 39.7639492543, 556035.591239, 23.3444925857
26800, 40.0965112762, 557074.95878, 23.380241694
26850, 40.4337331555, 558114.327344, 23.4165483788
26900, 40.7756446269, 559153.696944, 23.4534192627
26950, 41.1222748704, 560193.06759, 23.490860986
27000, 41.4736524915, 561232.439295, 23.5288802056
27050, 41.8298055011, 562271.812071, 23.567483594
27100, 42.190761295, 563311.185928, 23.6066778378
27150, 42.5565466339, 564350.56088, 23.6464696366
27200, 42.9271876225, 565389.936937, 23.6868657015
