T, Cp, H, S
27300, 43.6827704536, 567468.692354, 23.7694641829
27350, 44.0681217448, 568508.071797, 23.8117127328
27400, 44.4584260559, 569547.452393, 23.8545924731
27450, 44.8537058972, 570586.834154, 23.8981101531
27500, 45.2539829961, 571626.217091, 23.9422725255
27550, 45.6592782753, 572665.601217, 23.9870863448
27600, 46.0696118314, 573704.986542, 24.0325583661
27650, 46.4850029125, 574744.373078, 24.0786953434
27700, 46.9054698964, 575783.760839, 24.1255040279
27750, 47.3310302689, 576823.149834, 24.172991167
27800, 47.761700601, 577862.540075, 24.2211635019
27850, 48.197496527, 578901.931576, 24.2700277667
27900, 48.6384327222, 579941.324346, 24.3195906864
27950, 49.0845228805, 580980.718398, 24.369858975
28000, 49.5357796921, 582020.113743, 24.4208393344
28050, 49.9922148209, 583059.510393, 24.4725384524
28100, 50.4538388824, 584098.908359, 24.5249630005
28150, 50.9206614209, 585138.307653, 24.578119633
28200, 51.3926908872, 586177.708285, 24.6320149846
28250, 51.8699346166, 587217.110268, 24.6866556685
28300, 52.3523988057, 588256.513613, 24.742048275
28350, 52.8400884912, 589295.918331, 24.7981993695
28400, 53.3330075266, 590335.324432, 24.8551154904
28450, 53.8311585606, 591374.731929, 24.9128031472
28500, 54.3345430152, 592414.140832, 24.9712688189
28550, 54.8431610632, 593453.551152, 25.0305189518
28600, 55.3570116067, 594492.9629, 25.0905599574
28650, 55.8760922555, 595532.376086, 25.1513982107
28700, 56.4003993052, 596571.790722, 25.213040048
28750, 56.9299277162, 597611.206818, 25.275491765
28800, 57.4646710924, 598650.624385, 25.3387596144
28850, 58.0046216601, 599690.043432, 25.4028498044
28900, 58.5497702475, 600729.463971, 25.467768496
28950, 59.1001062638, 601768.886012, 25.5335218013
29000, 59.6556176794, 602808.309563, 25.6001157814
29050, 60.2162910057, 603847.734637, 25.6675564437
29100, 60.7821112754, 604887.161242, 25.7358497405
29150, 61.3530620231, 605926.589388, 25.8050015663
29200, 61.9291252666, 606966.019085, 25.8750177559
29250, 62.5102814877, 608005.450342, 25.9459040819
29300, 63.0965096143, 609044.883169, 26.0176662529
29350, 63.6877870021, 610084.317574, 26.0903099107
29400, 64.2840894176, 611123.753568, 26.1638406288
29450, 64.8853910204, 612163.191159, 26.2382639094
29500, 65.4916643472, 613202.630355, 26.3135851817
29550, 66.102880295, 614242.071165, 26.3898097993
29600, 66.7190081058, 615281.513599, 26.4669430381
29650, 67.3400153514, 616320.957663, 26.544990094
29700, 67.9658679186, 617360.403367, 26.6239560806
29750, 68.5965299952, 618399.850718, 26.7038460268
29800, 69.2319640563, 619439.299723, 26.7846648746
29850, 69.8721308518, 620478.750392, 26.8664174768
29900, 70.5169893934, 621518.20273, 26.9491085948
29950, 71.1664969436, 622557.656745, 27.032742896
30000, 71.820609004, 623597.112445, 27.1173249519
30050, 72.4792793054, 624636.569836, 27.2028592354
30100, 73.1424597978, 625676.028924, 27.2893501188
30150, 73.8101006416, 626715.489717, 27.3768018713
30200, 74.4821501993, 627754.95222, 27.4652186569
30250, 75.1585550278, 628794.416439, 27.5546045321
30300, 75.8392598722, 629833.882381, 27.6449634432
30350, 76.5242076591, 630873.35005, 27.7362992249
30400, 77.213339492, 631912.819453, 27.8286155969
30450, 77.9065946468, 632952.290593, 27.9219161629
30500, 78.6039105685, 633991.763477, 28.0162044072
30550, 79.3052228684, 635031.238108, 28.1114836934
30600, 80.0104653222, 636070.714491, 28.2077572615
30650, 80.7195698699, 637110.192631, 28.3050282262
30700, 81.4324666149, 638149.67253, 28.4032995745
30750, 82.1490838258, 639189.154193, 28.5025741636
30800, 82.8693479381, 640228.637624, 28.6028547187
30850, 83.593183557, 641268.122824, 28.7041438309
30900, 84.3205134616, 642307.609798, 28.8064439552
30950, 85.0512586096, 643347.098547, 28.9097574082
31000, 85.7853381432, 644386.589074, 29.0140863666
31050, 86.5226693962, 645426.081381, 29.1194328645
31100, 87.2631679019, 646465.575469, 29.2257987917
31150, 88.0067474021, 647505.071341, 29.3331858919
31200, 88.7533198571, 648544.568997, 29.4415957606
31250, 89.5027954572, 649584.068438, 29.5510298432
31300, 90.2550826343, 650623.569664, 29.6614894333
31350, 91.0100880759, 651663.072677, 29.7729756706
31400, 91.7677167391, 652702.577476, 29.8854895393
31450, 92.5278718662, 653742.08406, 29.9990318665
31500, 93.2904550014, 654781.592429, 30.11360332
31550, 94.0553660086, 655821.102582, 30.229204407
31600, 94.82250309, 656860.614518, 30.3458354727
31650, 95.5917628064, 657900.128235, 30.4634966981
31700, 96.3630400984, 658939.643732, 30.5821880989
31750, 97.1362283082, 659979.161005, 30.7019095239
31800, 97.9112192036, 661018.680053, 30.8226606534
31850, 98.687903002, 662058.200873, 30.9444409981
31900, 99.4661683965, 663097.723461, 31.0672498975
31950, 100.245902582, 664137.247815, 31.1910865188
32000, 101.026991285, 665176.773929, 31.3159498556
32050, 101.809318791, 666216.3018, 31.4418387264
32100, 102.592767972, 667255.831423, 31.568751774
32150, 103.377220326, 668295.362794, 31.6966874641
32200, 104.162556001, 669334.895907, 31.8256440842
32250, 104.948653832, 670374.430757, 31.9556197431
32300, 105.735391375, 671413.967338, 32.0866123694
32350, 106.522644945, 672453.505643, 32.2186197111
32400, 107.31028965, 673493.045666, 32.3516393345
32450, 108.098199428, 674532.587401, 32.485668624
32500, 108.88624709, 675572.130839, 32.6207047807
32550, 109.674304356, 676611.675973, 32.7567448227
32600, 110.462241898, 677651.222795, 32.8937855836
32650, 111.249929379, 678690.771298, 33.0318237131
32700, 112.037235502, 679730.321471, 33.1708556756
32750, 112.824028046, 680769.873307, 33.3108777509
32800, 113.610173918, 681809.426795, 33.451886033
32850, 114.395539193, 682848.981927, 33.5938764306
32900, 115.179989163, 683888.538692, 33.7368446668
32950, 115.963388386, 684928.097079, 33.8807862789
33000, 116.745600731, 685967.657078, 34.0256966188
33050, 117.526489431, 687007.218677, 34.1715708526
33100, 118.305917127, 688046.781866, 34.3184039616
33150, 119.083745925, 689086.346633, 34.4661907416
33200, 119.859837445, 690125.912965, 34.6149258041
33250, 120.634052871, 691165.480849, 34.7646035761
33300, 121.406253006, 692205.050274, 34.9152183009
33350, 122.176298325, 693244.621225, 35.0667640386
33400, 122.944049028, 694284.19369, 35.219234667
33450, 123.709365098, 695323.767654, 35.3726238816
33500, 124.47210635, 696363.343103, 35.5269251974
33550, 125.232132492, 697402.920023, 35.6821319489
33600, 125.989303179, 698442.498399, 35.8382372914
33650, 126.743478068, 699482.078215, 35.9952342024
33700, 127.494516879, 700521.659457, 36.1531154819
33750, 128.242279447, 701561.242107, 36.3118737543
33800, 128.986625782, 702600.826152, 36.4715014694
33850, 129.72741613, 703640.411572, 36.6319909034
33900, 130.464511023, 704679.998353, 36.793334161
33950, 131.197771345, 705719.586477, 36.9555231763
34000, 131.927058387, 706759.175925, 37.1185497146
34050, 132.652233904, 707798.766682, 37.2824053741
34100, 133.373160177, 708838.358728, 37.4470815874
34150, 134.089700068, 709877.952046, 37.6125696234
34200, 134.801717079, 710917.546616, 37.7788605891
34250, 135.509075414, 711957.142421, 37.9459454319
34300, 136.211640033, 712996.73944, 38.1138149407
34350, 136.90927671, 714036.337654, 38.282459749
34400, 137.601852095, 715075.937044, 38.4518703363
34450, 138.289233767, 716115.537589, 38.6220370308
34500, 138.971290294, 717155.139269, 38.7929500111
34550, 139.647891289, 718194.742065, 38.9645993093
34600, 140.318907467, 719234.345954, 39.1369748126
34650, 140.984210701, 720273.950916, 39.3100662664
34700, 141.643674077, 721313.55693, 39.4838632764
34750, 142.29717195, 722353.163973, 39.6583553115
34800, 142.944579999, 723392.772025, 39.8335317062
34850, 143.585775278, 724432.381064, 40.0093816635
34900, 144.220636275, 725471.991066, 40.1858942576
34950, 144.849042959, 726511.60201, 40.3630584367
35000, 145.470876835, 727551.213874, 40.5408630259
35050, 146.086020994, 728590.826633, 40.7192967301
35100, 146.694360162, 729630.440265, 40.8983481369
35150, 147.295780756, 730670.054748, 41.0780057201
35200, 147.890170923, 731709.670057, 41.258257842
35250, 148.477420594, 732749.286168, 41.4390927572
35300, 149.05742153, 733788.903059, 41.6204986155
35350, 149.630067366, 734828.520705, 41.802463465
35400, 150.195253658, 735868.139081, 41.9849752556
35450, 150.752877923, 736907.758165, 42.1680218422
35500, 151.302839685, 737947.37793, 42.351590988
35550, 151.845040516, 738986.998354, 42.5356703679
35600, 152.379384073, 740026.61941, 42.7202475718
35650, 152.905776141, 741066.241074, 42.9053101081
35700, 153.424124669, 742105.863322, 43.0908454075
35750, 153.934339807, 743145.486127, 43.2768408258
35800, 154.43633394, 744185.109466, 43.4632836481
35850, 154.930021723, 745224.733312, 43.6501610917
35900, 155.415320114, 746264.35764, 43.8374603102
35950, 155.892148405, 747303.982425, 44.025168397
36000, 156.360428252, 748343.607642, 44.2132723886
36050, 156.820083702, 749383.233264, 44.4017592684
36100, 157.271041222, 750422.859266, 44.5906159705
36150, 157.713229725, 751462.485622, 44.7798293829
36200, 158.146580593, 752502.112307, 44.9693863515
36250, 158.571027699, 753541.739294, 45.159273684
36300, 158.98650743, 754581.366558, 45.3494781527
36350, 159.392958708, 755620.994073, 45.5399864991
36400, 159.790323004, 756660.621812, 45.7307854369
36450, 160.178544359, 757700.249751, 45.9218616563
36500, 160.557569398, 758739.877863, 46.1132018269
36550, 160.927347344, 759779.506122, 46.304792602
36600, 161.287830028, 760819.134502, 46.4966206218
36650, 161.638971905, 761858.762977, 46.6886725175
36700, 161.980730058, 762898.391522, 46.8809349145
36750, 162.313064209, 763938.02011, 47.0733944362
36800, 162.635936722, 764977.648716, 47.2660377077
36850, 162.949312614, 766017.277314, 47.4588513592
36900, 163.25315955, 767056.905878, 47.6518220295
36950, 163.547447853, 768096.534382, 47.8449363701
37000, 163.832150496, 769136.162801, 48.0381810479
37050, 164.107243109, 770175.791109, 48.2315427493
37100, 164.372703969, 771215.419281, 48.4250081835
37150, 164.628514002, 772255.047291, 48.6185640858
37200, 164.874656771, 773294.675115, 48.8121972212
37250, 165.111118477, 774334.302726, 49.0058943879
37300, 165.337887941, 775373.930099, 49.1996424202
37350, 165.554956603, 776413.557211, 49.3934281923
37400, 165.762318505, 777453.184035, 49.5872386213
37450, 165.959970281, 778492.810547, 49.7810606703
37500, 166.147911141, 779532.436723, 49.9748813522
37550, 166.326142858, 780572.062537, 50.1686877322
37600, 166.49466975, 781611.687966, 50.3624669312
37650, 166.653498662, 782651.312985, 50.5562061291
37700, 166.802638949, 783690.93757, 50.7498925673
37750, 166.942102452, 784730.561698, 50.9435135521
37800, 167.071903479, 785770.185344, 51.1370564575
37850, 167.192058781, 786809.808485, 51.3305087281
37900, 167.302587531, 787849.431097, 51.5238578821
37950, 167.403511294, 788889.053157, 51.7170915136
38000, 167.494854005, 789928.674643, 51.9101972959
38050, 167.576641941, 790968.295531, 52.1031629839
38100, 167.648903689, 792007.915798, 52.2959764168
38150, 167.711670125, 793047.535423, 52.4886255204
38200, 167.764974376, 794087.154382, 52.6810983102
38250, 167.80885179, 795126.772654, 52.8733828933
38300, 167.84333991, 796166.390216, 53.0654674712
38350, 167.868478434, 797206.007048, 53.2573403417
38400, 167.884309184, 798245.623128, 53.4489899016
38450, 167.890876074, 799285.238434, 53.6404046489
38500, 167.888225071, 800324.852945, 53.8315731846
38550, 167.876404159, 801364.466642, 54.0224842153
38600, 167.855463306, 802404.079502, 54.2131265548
38650, 167.825454422, 803443.691507, 54.4034891265
38700, 167.786431326, 804483.302635, 54.5935609648
38750, 167.738449703, 805522.912868, 54.7833312176
38800, 167.681567067, 806562.522185, 54.9727891475
38850, 167.615842719, 807602.130567, 55.161924134
38900, 167.541337712, 808641.737996, 55.3507256749
38950, 167.458114805, 809681.344452, 55.5391833881
39000, 167.366238424, 810720.949917, 55.7272870128
39050, 167.265774621, 811760.554372, 55.9150264114
39100, 167.156791032, 812800.1578, 56.1023915707
39150, 167.039356835, 813839.760183, 56.2893726035
39200, 166.913542705, 814879.361503, 56.4759597495
39250, 166.779420777, 815918.961744, 56.6621433767
39300, 166.637064599, 816958.560888, 56.8479139828
39350, 166.486549087, 817998.158918, 57.033262196
39400, 166.327950489, 819037.755819, 57.2181787763
39450, 166.161346333, 820077.351574, 57.4026546164
39500, 165.986815393, 821116.946167, 57.5866807424
39550, 165.804437636, 822156.539583, 57.770248315
39600, 165.614294185, 823196.131806, 57.9533486301
39650, 165.416467274, 824235.722823, 58.1359731198
39700, 165.211040205, 825275.312617, 58.3181133527
39750, 164.998097301, 826314.901174, 58.4997610348
39800, 164.777723868, 827354.488481, 58.68090801
39850, 164.55000615, 828394.074523, 58.8615462606
39900, 164.315031284, 829433.659288, 59.0416679079
39950, 164.072887259, 830473.242761, 59.2212652122
40000, 163.823662873, 831512.82493, 59.4003305737
40050, 163.567447693, 832552.405782, 59.5788565323
40100, 163.304332007, 833591.985305, 59.7568357681
40150, 163.034406789, 834631.563486, 59.9342611014
40200, 162.757763653, 835671.140314, 60.1111254932
40250, 162.474494812, 836710.715778, 60.2874220446
40300, 162.184693039, 837750.289865, 60.4631439976
40350, 161.888451626, 838789.862566, 60.6382847344
40400, 161.585864344, 839829.433868, 60.8128377779
40450, 161.2770254, 840869.003763, 60.9867967911
40500, 160.962029403, 841908.57224, 61.1601555772
40550, 160.640971322, 842948.139288, 61.3329080791
40600, 160.313946448, 843987.704899, 61.5050483797
40650, 159.981050356, 845027.269064, 61.6765707008
40700, 159.642378867, 846066.831773, 61.8474694035
40750, 159.298028013, 847106.393017, 62.0177389871
40800, 158.948093998, 848145.952788, 62.1873740893
40850, 158.592673166, 849185.511079, 62.3563694853
40900, 158.231861961, 850225.06788, 62.5247200873
40950, 157.865756893, 851264.623185, 62.6924209443
41000, 157.494454509, 852304.176987, 62.8594672408
41050, 157.118051353, 853343.729277, 63.025854297
41100, 156.736643935, 854383.28005, 63.1915775674
41150, 156.350328701, 855422.829299, 63.3566326406
41200, 155.959201997, 856462.377017, 63.521015238
41250, 155.563360041, 857501.9232, 63.6847212138
41300, 155.162898891, 858541.46784, 63.8477465533
41350, 154.757914416, 859581.010932, 64.0100873728
41400, 154.348502266, 860620.552472, 64.1717399182
41450, 153.934757842, 861660.092454, 64.3327005645
41500, 153.516776271, 862699.630874, 64.4929658144
41550, 153.094652376, 863739.167727, 64.6525322978
41600, 152.66848065, 864778.70301, 64.8113967704
41650, 152.23835523, 865818.236717, 64.9695561133
41700, 151.804369873, 866857.768845, 65.1270073309
41750, 151.366617927, 867897.299392, 65.2837475512
41800, 150.925192313, 868936.828353, 65.4397740233
41850, 150.480185496, 869976.355725, 65.5950841175
41900, 150.031689465, 871015.881507, 65.7496753234
41950, 149.579795711, 872055.405695, 65.903545249
42000, 149.124595204, 873094.928287, 66.0566916197
42050, 148.666178373, 874134.449282, 66.2091122766
42100, 148.204635087, 875173.968676, 66.3608051759
42150, 147.740054633, 876213.486469, 66.5117683873
42200, 147.272525699, 877253.00266, 66.662000093
42250, 146.802136355, 878292.517246, 66.8114985861
42300, 146.328974036, 879332.030227, 66.9602622696
42350, 145.853125524, 880371.541603, 67.1082896553
42400, 145.374676934, 881411.051372, 67.2555793619
42450, 144.893713695, 882450.559535, 67.4021301143
42500, 144.410320538, 883490.066091, 67.5479407421
42550, 143.924581479, 884529.571041, 67.6930101782
42600, 143.436579806, 885569.074383, 67.8373374572
42650, 142.946398069, 886608.57612, 67.9809217149
42700, 142.454118061, 887648.076252, 68.1237621859
42750, 141.959820811, 888687.574779, 68.2658582032
42800, 141.463586573, 889727.071702, 68.407209196
42850, 140.965494808, 890766.567023, 68.5478146891
42900, 140.465624185, 891806.060743, 68.687674301
42950, 139.96405256, 892845.552863, 68.8267877425
43000, 139.460856975, 893885.043386, 68.965154816
43050, 138.956113645, 894924.532313, 69.1027754131
43100, 138.449897952, 895964.019646, 69.2396495142
43150, 137.942284434, 897003.505387, 69.3757771864
43200, 137.433346784, 898042.989539, 69.5111585826
43250, 136.923157839, 899082.472105, 69.6457939397
43300, 136.411789572, 900121.953086, 69.7796835776
43350, 135.899313093, 901161.432487, 69.9128278977
43400, 135.385798639, 902200.910309, 70.0452273813
43450, 134.871315569, 903240.386556, 70.1768825885
43500, 134.355932364, 904279.861231, 70.3077941567
43550, 133.83971662, 905319.334338, 70.4379627994
43600, 133.322735045, 906358.805881, 70.5673893045
43650, 132.805053457, 907398.275862, 70.6960745333
43700, 132.286736782, 908437.744286, 70.8240194188
43750, 131.767849052, 909477.211157, 70.9512249648
43800, 131.248453401, 910516.676478, 71.077692244
43850, 130.728612067, 911556.140255, 71.203422397
43900, 130.208386391, 912595.60249, 71.3284166312
43950, 129.687836815, 913635.06319, 71.4526762189
44000, 129.167022881, 914674.522358, 71.5762024963
44050, 128.646003237, 915713.98, 71.6989968622
44100, 128.124835629, 916753.436119, 71.8210607768
44150, 127.603576911, 917792.89072, 71.94239576
44200, 127.082283039, 918832.34381, 72.0630033906
44250, 126.561009079, 919871.795392, 72.1828853048
44300, 126.039809204, 920911.245473, 72.3020431947
44350, 125.518736698, 921950.694057, 72.4204788075
44400, 124.997843959, 922990.141149, 72.538193944
44450, 124.477182504, 924029.586756, 72.6551904574
44500, 123.956802968, 925069.030883, 72.771470252
44550, 123.436755109, 926108.473536, 72.8870352821
44600, 122.917087813, 927147.914719, 73.0018875508
44650, 122.397849098, 928187.35444, 73.1160291087
44700, 121.879086115, 929226.792704, 73.2294620527
44750, 121.360845158, 930266.229517, 73.342188525
44800, 120.843171662, 931305.664885, 73.4542107119
44850, 120.326110212, 932345.098815, 73.5655308424
44900, 119.809704551, 933384.531312, 73.6761511874
44950, 119.293997576, 934423.962382, 73.7860740584
45000, 118.779031353, 935463.392033, 73.8953018065
45050, 118.264847118, 936502.82027, 74.0038368209
45100, 117.751485283, 937542.247101, 74.1116815285
45150, 117.238985442, 938581.672531, 74.2188383924
45200, 116.72738638, 939621.096567, 74.3253099106
45250, 116.216726075, 940660.519216, 74.4310986157
45300, 115.707041707, 941699.940485, 74.536207073
45350, 115.198369665, 942739.360379, 74.6406378802
45400, 114.690745552, 943778.778907, 74.7443936658
45450, 114.184204193, 944818.196075, 74.8474770886
45500, 113.678779641, 945857.61189, 74.9498908365
45550, 113.174505186, 946897.026359, 75.0516376252
45600, 112.671413361, 947936.439488, 75.152720198
45650, 112.169535948, 948975.851285, 75.2531413242
45700, 111.668903988, 950015.261757, 75.3529037984
45750, 111.169547785, 951054.670911, 75.4520104396
45800, 110.671496919, 952094.078755, 75.5504640903
45850, 110.174780248, 953133.485294, 75.6482676154
45900, 109.679425917, 954172.890537, 75.7454239017
45950, 109.18546137, 955212.294491, 75.8419358568
46000, 108.692913352, 956251.697162, 75.9378064083
46050, 108.20180792, 957291.098559, 76.0330385027
46100, 107.712170451, 958330.498688, 76.1276351052
46150, 107.224025648, 959369.897558, 76.2215991981
46200, 106.73739755, 960409.295174, 76.3149337807
46250, 106.252309541, 961448.691545, 76.4076418682
46300, 105.768784353, 962488.086678, 76.4997264906
46350, 105.28684408, 963527.480581, 76.5911906928
46400, 104.806510184, 964566.87326, 76.6820375329
46450, 104.327803499, 965606.264723, 76.7722700821
46500, 103.850744248, 966645.654979, 76.8618914238
46550, 103.375352042, 967685.044033, 76.9509046527
46600, 102.901645893, 968724.431894, 77.0393128743
46650, 102.429644222, 969763.818569, 77.1271192044
46700, 101.959364866, 970803.204065, 77.2143267679
46750, 101.490825086, 971842.58839, 77.3009386987
46800, 101.024041577, 972881.971552, 77.3869581386
46850, 100.559030474, 973921.353558, 77.472388237
46900, 100.095807359, 974960.734416, 77.5572321501
46950, 99.6343872742, 976000.114132, 77.6414930402
47000, 99.1747847238, 977039.492715, 77.7251740755
47050, 98.7170136864, 978078.870172, 77.808278429
47100, 98.2610876212, 979118.246511, 77.8908092782
47150, 97.8070194762, 980157.621738, 77.9727698045
47200, 97.3548216965, 981196.995862, 78.0541631928
47250, 96.9045062313, 982236.368889, 78.1349926306
47300, 96.456084543, 983275.740828, 78.2152613077
47350, 96.0095676137, 984315.111686, 78.2949724157
47400, 95.5649659541, 985354.48147, 78.3741291474
47450, 95.1222896105, 986393.850188, 78.4527346964
47500, 94.6815481726, 987433.217847, 78.5307922565
47550, 94.2427507814, 988472.584455, 78.6083050213
47600, 93.8059061366, 989511.950018, 78.6852761835
47650, 93.3710225039, 990551.314545, 78.761708935
47700, 92.9381077228, 991590.678043, 78.8376064659
47750, 92.5071692139, 992630.040519, 78.9129719642
47800, 92.0782139863, 993669.40198, 78.9878086157
47850, 91.6512486448, 994708.762434, 79.0621196031
47900, 91.226279397, 995748.121888, 79.1359081058
47950, 90.8033120608, 996787.48035, 79.2091772996
48000, 90.3823520714, 997826.837826, 79.2819303564
48050, 89.9634044883, 998866.194324, 79.3541704433
48100, 89.5464740021, 999905.549852, 79.4259007229
48150, 89.131564942, 1000944.90442, 79.4971243524
48200, 88.7186812818, 1001984.25802, 79.5678444837
48250, 88.3078266477, 1003023.61068, 79.6380642627
48300, 87.8990043239, 1004062.9624, 79.707786829
48350, 87.4922172603, 1005102.31318, 79.777015316
48400, 87.0874680784, 1006141.66303, 79.8457528498
48450, 86.6847590782, 1007181.01196, 79.9140025499
48500, 86.2840922441, 1008220.35998, 79.9817675279
48550, 85.8854692521, 1009259.70709, 80.0490508879
48600, 85.4888914755, 1010299.05331, 80.1158557259
48650, 85.0943599911, 1011338.39863, 80.1821851296
48700, 84.7018755857, 1012377.74306, 80.2480421783
48750, 84.311438762, 1013417.08662, 80.3134299423
48800, 83.9230497448, 1014456.4293, 80.3783514829
48850, 83.5367084865, 1015495.77112, 80.442809852
48900, 83.1524146734, 1016535.11208, 80.5068080921
48950, 82.7701677314, 1017574.45219, 80.5703492358
49000, 82.3899668315, 1018613.79145, 80.6334363058
49050, 82.0118108959, 1019653.12988, 80.6960723144
49100, 81.6356986031, 1020692.46747, 80.7582602637
49150, 81.2616283936, 1021731.80424, 80.820003145
49200, 80.8895984755, 1022771.1402, 80.8813039388
49250, 80.5196068294, 1023810.47534, 80.9421656146
49300, 80.1516512145, 1024849.80968, 81.0025911308
49350, 79.7857291727, 1025889.14321, 81.0625834342
49400, 79.4218380348, 1026928.47596, 81.1221454603
49450, 79.059974925, 1027967.80793, 81.1812801326
49500, 78.7001367658, 1029007.13911, 81.239990363
49550, 78.3423202834, 1030046.46952, 81.2982790512
49600, 77.9865220122, 1031085.79917, 81.3561490849
49650, 77.6327382998, 1032125.12806, 81.4136033393
49700, 77.2809653113, 1033164.45619, 81.4706446772
49750, 76.9311990344, 1034203.78358, 81.5272759488
49800, 76.583435284, 1035243.11023, 81.5834999918
49850, 76.2376697063, 1036282.43614, 81.6393196308
49900, 75.8938977834, 1037321.76133, 81.6947376775
49950, 75.5521148379, 1038361.08579, 81.7497569308
