T, Cp, H, S
15800, 30.3971322205, 328430.035377, 17.85187047
15850, 30.3894315166, 329469.375474, 17.8822248737
15900, 30.3814169422, 330508.715316, 17.9124589232
15950, 30.3730938322, 331548.054903, 17.942572397
16000, 30.3644674943, 332587.394238, 17.9725650928
16050, 30.3555432086, 333626.733319, 18.0024368261
16100, 30.3463262279, 334666.072147, 18.0321874311
16150, 30.3368217774, 335705.410723, 18.0618167593
16200, 30.3270350545, 336744.749048, 18.09132468
16250, 30.3169712294, 337784.087122, 18.1207110796
16300, 30.3066354448, 338823.424945, 18.1499758612
16350, 30.2960328159, 339862.762519, 18.1791189448
16400, 30.2851684309, 340902.099844, 18.2081402666
16450, 30.2740473512, 341941.43692, 18.2370397787
16500, 30.2626746113, 342980.773749, 18.2658174491
16550, 30.2510552194, 344020.110332, 18.2944732612
16600, 30.2391941577, 345059.446668, 18.3230072138
16650, 30.2270963826, 346098.782758, 18.3514193204
16700, 30.2147668252, 347138.118605, 18.3797096093
16750, 30.2022103918, 348177.454207, 18.4078781234
16800, 30.1894319643, 349216.789567, 18.4359249196
16850, 30.1764364006, 350256.124685, 18.4638500688
16900, 30.1632285356, 351295.459562, 18.4916536557
16950, 30.149813181, 352334.794198, 18.5193357785
17000, 30.1361951267, 353374.128596, 18.5468965486
17050, 30.1223791412, 354413.462755, 18.5743360906
17100, 30.108369972, 355452.796676, 18.6016545416
17150, 30.0941723465, 356492.130361, 18.6288520518
17200, 30.0797909731, 357531.463811, 18.6559287835
17250, 30.0652305416, 358570.797026, 18.6828849113
17300, 30.0504957238, 359610.130007, 18.7097206219
17350, 30.0355911751, 360649.462757, 18.7364361137
17400, 30.0205215346, 361688.795275, 18.7630315969
17450, 30.0052914267, 362728.127562, 18.7895072931
17500, 29.9899054615, 363767.45962, 18.8158634353
17550, 29.974368236, 364806.79145, 18.8421002675
17600, 29.9586843352, 365846.123053, 18.8682180448
17650, 29.9428583329, 366885.45443, 18.8942170331
17700, 29.9268947932, 367924.785583, 18.9200975089
17750, 29.910798271, 368964.116511, 18.9458597593
17800, 29.8945733135, 370003.447217, 18.9715040817
17850, 29.8782244616, 371042.777701, 18.9970307839
17900, 29.8617562503, 372082.107966, 19.0224401835
17950, 29.8451732107, 373121.438011, 19.0477326085
18000, 29.8284798709, 374160.767839, 19.0729083964
18050, 29.8116807572, 375200.097449, 19.0979678946
18100, 29.7947803954, 376239.426845, 19.1229114602
18150, 29.7777833125, 377278.756026, 19.1477394598
18200, 29.7606940375, 378318.084994, 19.1724522693
18250, 29.743517103, 379357.413751, 19.197050274
18300, 29.7262570467, 380396.742298, 19.2215338687
18350, 29.7089184126, 381436.070635, 19.2459034568
18400, 29.6915057529, 382475.398764, 19.2701594514
18450, 29.6740236286, 383514.726687, 19.2943022742
18500, 29.656476612, 384554.054405, 19.318332356
18550, 29.6388692875, 385593.381919, 19.3422501364
18600, 29.6212062534, 386632.70923, 19.3660560637
18650, 29.6034921234, 387672.03634, 19.3897505953
18700, 29.5857315283, 388711.36325, 19.413334197
18750, 29.5679291175, 389750.689962, 19.4368073433
18800, 29.5500895607, 390790.016477, 19.4601705175
18850, 29.5322175492, 391829.342795, 19.4834242111
18900, 29.5143177983, 392868.66892, 19.5065689246
18950, 29.4963950481, 393907.994851, 19.5296051668
19000, 29.478454066, 394947.320592, 19.552533455
19050, 29.4604996479, 395986.646142, 19.5753543149
